Section,XPath,Source_Code,Source_CodeSystem_OID,Source_Vocabulary,Source_DisplayName,OMOP_Concept_ID,OMOP_Concept_Name,OMOP_Domain_ID,OMOP_Vocabulary_ID,Is_Standard,Mapping_Status
LabResults,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.3.1']/entry/organizer/component/observation/code,26515-7,2.16.840.1.113883.6.1,LOINC,PLT,3007461,Platelets [#/volume] in Blood,Measurement,LOINC,true,mapped
Allergies,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.6.1']/entry/act/entryRelationship/observation/participant/participantRole/playingEntity/code,7982,2.16.840.1.113883.6.88,RxNorm,Penicillin G benzathine,19130393,penicillin G benzathine,Drug,RxNorm,false,mapped
Allergies,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.6.1']/entry/act/entryRelationship/observation/entryRelationship/observation[templateId/@root='2.16.840.1.113883.10.20.22.4.9']/value,247472004,2.16.840.1.113883.6.96,SNOMED,Hives,4082588,Wheal,Condition,SNOMED,true,mapped
Allergies,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.6.1']/entry/act/entryRelationship/observation/entryRelationship/observation[templateId/@root='2.16.840.1.113883.10.20.22.4.9']/value,241937000,2.16.840.1.113883.6.96,SNOMED,Drug Induced Anaphylaxis,4084168,Drug-induced anaphylaxis,Observation,SNOMED,true,mapped
Allergies,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.6.1']/entry/act/entryRelationship/observation/participant/participantRole/playingEntity/code,1191,2.16.840.1.113883.6.88,RxNorm,Aspirin,1112807,aspirin,Drug,RxNorm,true,mapped
Allergies,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.6.1']/entry/act/entryRelationship/observation/entryRelationship/observation[templateId/@root='2.16.840.1.113883.10.20.22.4.9']/value,65124004,2.16.840.1.113883.6.96,SNOMED,Swelling,4275722,Swelling,Condition,SNOMED,true,mapped
SocialHistory,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.17']/entry/observation/code,ASSERTION,2.16.840.1.113883.5.4,,Assertion,0,,,,false,no_vocab
Problems,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.5.1']/entry/act/entryRelationship/observation/value,95891005,2.16.840.1.113883.6.96,SNOMED,Flu-like illness,4319159,Influenza-like illness,Condition,SNOMED,true,mapped
Problems,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.5.1']/entry/act/entryRelationship/observation/value,195967001,2.16.840.1.113883.6.96,SNOMED,Asthma,317009,Asthma,Condition,SNOMED,true,mapped
Medications,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.1.1']/entry/substanceAdministration/consumable/manufacturedProduct/manufacturedMaterial/code,728111,2.16.840.1.113883.6.88,RxNorm,Oseltamivir 30 MG Oral Capsule,1799158,oseltamivir 30 MG Oral Capsule [Tamiflu],Drug,RxNorm,true,mapped
Medications,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.1.1']/entry/substanceAdministration/consumable/manufacturedProduct/manufacturedMaterial/code,573621,2.16.840.1.113883.6.88,RxNorm,Albuterol 0.09 MG/ ACTUAT metered dose,19044359,albuterol 0.09 MG/ACTUAT [Proventil],Drug,RxNorm,true,mapped
Immunizations,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.2.1']/entry/substanceAdministration/consumable/manufacturedProduct/manufacturedMaterial/code,03,2.16.840.1.113883.12.292,CVX,MMR,2000000011,"measles, mumps, rubella virus vaccine",Drug,CVX,true,mapped
LabResults,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.3.1']/entry/organizer/component/observation/code,30313-1,2.16.840.1.113883.6.1,LOINC,HGB,3002173,Hemoglobin [Mass/volume] in Arterial blood,Measurement,LOINC,true,mapped
LabResults,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.3.1']/entry/organizer/component/observation/code,20570-8,2.16.840.1.113883.6.1,LOINC,HCT,3009542,Hematocrit [Volume Fraction] of Blood,Measurement,LOINC,true,mapped
LabResults,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.3.1']/entry/organizer/component/observation/code,33765-9,2.16.840.1.113883.6.1,LOINC,WBC,3028866,Leukocytes [#/volume] in Blood Product unit.platelet pheresis by Automated count,Measurement,LOINC,true,mapped
LabResults,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.3.1']/entry/organizer/component/observation/code,26515-7,2.16.840.1.113883.6.1,LOINC,PLT,3007461,Platelets [#/volume] in Blood,Measurement,LOINC,true,mapped
SocialHistory,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.17']/entry/observation/code,ASSERTION,2.16.840.1.113883.5.4,,Assertion,0,,,,false,no_vocab
Problems,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.5.1']/entry/act/entryRelationship/observation/value,36971009,2.16.840.1.113883.6.96,SNOMED,Sinusitis,4283893,Sinusitis,Condition,SNOMED,true,mapped
Problems,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.5.1']/entry/act/entryRelationship/observation/value,35489007,2.16.840.1.113883.6.96,SNOMED,Depression,440383,Depressive disorder,Condition,SNOMED,true,mapped
Problems,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.5.1']/entry/act/entryRelationship/observation/value,40930008,2.16.840.1.113883.6.96,SNOMED,Hypothroidism,140673,Hypothyroidism,Condition,SNOMED,true,mapped
Medications,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.1.1']/entry/substanceAdministration/consumable/manufacturedProduct/manufacturedMaterial/code,309114,2.16.840.1.113883.6.88,RxNorm,Cephalexin 500 MG Oral Tablet,19075034,cephalexin 500 MG Oral Capsule,Drug,RxNorm,true,mapped
Medications,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.1.1']/entry/substanceAdministration/consumable/manufacturedProduct/manufacturedMaterial/code,313989,2.16.840.1.113883.6.88,RxNorm,Fluoxetine,755739,fluoxetine 40 MG Oral Capsule,Drug,RxNorm,true,mapped
Medications,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.1.1']/entry/substanceAdministration/routeCode,C38288,2.16.840.1.113883.3.26.1.1,,ORAL,0,,,,false,no_vocab
Medications,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.1.1']/entry/substanceAdministration/consumable/manufacturedProduct/manufacturedMaterial/code,966247,2.16.840.1.113883.6.88,RxNorm,Levothyroxine Sodium,40175218,levothyroxine sodium 0.05 MG Oral Tablet [Synthroid],Drug,RxNorm,true,mapped
Medications,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.1.1']/entry/substanceAdministration/routeCode,C38288,2.16.840.1.113883.3.26.1.1,,ORAL,0,,,,false,no_vocab
LabResults,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.3.1']/entry/organizer/component/observation/code,30313-1,2.16.840.1.113883.6.1,LOINC,HGB,3002173,Hemoglobin [Mass/volume] in Arterial blood,Measurement,LOINC,true,mapped
LabResults,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.3.1']/entry/organizer/component/observation/code,33765-9,2.16.840.1.113883.6.1,LOINC,WBC,3028866,Leukocytes [#/volume] in Blood Product unit.platelet pheresis by Automated count,Measurement,LOINC,true,mapped
LabResults,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.3.1']/entry/organizer/component/observation/code,26515-7,2.16.840.1.113883.6.1,LOINC,PLT,3007461,Platelets [#/volume] in Blood,Measurement,LOINC,true,mapped
Allergies,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.6.1']/entry/act/entryRelationship/observation/participant/participantRole/playingEntity/code,7982,2.16.840.1.113883.6.88,RxNorm,Penicillin G benzathine,19130393,penicillin G benzathine,Drug,RxNorm,false,mapped
Allergies,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.6.1']/entry/act/entryRelationship/observation/entryRelationship/observation[templateId/@root='2.16.840.1.113883.10.20.22.4.9']/value,247472004,2.16.840.1.113883.6.96,SNOMED,Hives,4082588,Wheal,Condition,SNOMED,true,mapped
Allergies,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.6.1']/entry/act/entryRelationship/observation/participant/participantRole/playingEntity/code,1191,2.16.840.1.113883.6.88,RxNorm,Aspirin,1112807,aspirin,Drug,RxNorm,true,mapped
Allergies,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.6.1']/entry/act/entryRelationship/observation/entryRelationship/observation[templateId/@root='2.16.840.1.113883.10.20.22.4.9']/value,422587007,2.16.840.1.113883.6.96,SNOMED,Nausea,31967,Nausea,Condition,SNOMED,true,mapped
SocialHistory,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.17']/entry/observation/code,ASSERTION,2.16.840.1.113883.5.4,,Assertion,0,,,,false,no_vocab
Problems,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.5.1']/entry/act/entryRelationship/observation/value,36971009,2.16.840.1.113883.6.96,SNOMED,Sinusitis,4283893,Sinusitis,Condition,SNOMED,true,mapped
Problems,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.5.1']/entry/act/entryRelationship/observation/value,35489007,2.16.840.1.113883.6.96,SNOMED,Depression,440383,Depressive disorder,Condition,SNOMED,true,mapped
Problems,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.5.1']/entry/act/entryRelationship/observation/value,40930008,2.16.840.1.113883.6.96,SNOMED,Hypothroidism,140673,Hypothyroidism,Condition,SNOMED,true,mapped
Medications,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.1.1']/entry/substanceAdministration/consumable/manufacturedProduct/manufacturedMaterial/code,329646,2.16.840.1.113883.6.88,RxNorm,Cefepime 20 MG/ML,0,,,,false,unmapped
Medications,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.1.1']/entry/substanceAdministration/consumable/manufacturedProduct/manufacturedMaterial/code,309114,2.16.840.1.113883.6.88,RxNorm,Cephalexin 500 MG Oral Tablet,19075034,cephalexin 500 MG Oral Capsule,Drug,RxNorm,true,mapped
Medications,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.1.1']/entry/substanceAdministration/consumable/manufacturedProduct/manufacturedMaterial/code,313989,2.16.840.1.113883.6.88,RxNorm,Fluoxetine,755739,fluoxetine 40 MG Oral Capsule,Drug,RxNorm,true,mapped
Medications,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.1.1']/entry/substanceAdministration/routeCode,C38288,2.16.840.1.113883.3.26.1.1,,ORAL,0,,,,false,no_vocab
Medications,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.1.1']/entry/substanceAdministration/consumable/manufacturedProduct/manufacturedMaterial/code,966247,2.16.840.1.113883.6.88,RxNorm,Levothyroxine Sodium,40175218,levothyroxine sodium 0.05 MG Oral Tablet [Synthroid],Drug,RxNorm,true,mapped
Medications,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.1.1']/entry/substanceAdministration/routeCode,C38288,2.16.840.1.113883.3.26.1.1,,ORAL,0,,,,false,no_vocab
Immunizations,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.2.1']/entry/substanceAdministration/consumable/manufacturedProduct/manufacturedMaterial/code,88,2.16.840.1.113883.12.292,CVX,Influenza virus vaccine,2000000001,"influenza virus vaccine, unspecified formulation",Drug,CVX,true,mapped
LabResults,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.3.1']/entry/organizer/component/observation/code,30313-1,2.16.840.1.113883.6.1,LOINC,HGB,3002173,Hemoglobin [Mass/volume] in Arterial blood,Measurement,LOINC,true,mapped
LabResults,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.3.1']/entry/organizer/component/observation/code,33765-9,2.16.840.1.113883.6.1,LOINC,WBC,3028866,Leukocytes [#/volume] in Blood Product unit.platelet pheresis by Automated count,Measurement,LOINC,true,mapped
LabResults,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.3.1']/entry/organizer/component/observation/code,26515-7,2.16.840.1.113883.6.1,LOINC,PLT,3007461,Platelets [#/volume] in Blood,Measurement,LOINC,true,mapped
Allergies,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.6.1']/entry/act/entryRelationship/observation/participant/participantRole/playingEntity/code,7982,2.16.840.1.113883.6.88,RxNorm,Penicillin G benzathine,19130393,penicillin G benzathine,Drug,RxNorm,false,mapped
Allergies,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.6.1']/entry/act/entryRelationship/observation/entryRelationship/observation[templateId/@root='2.16.840.1.113883.10.20.22.4.9']/value,247472004,2.16.840.1.113883.6.96,SNOMED,Hives,4082588,Wheal,Condition,SNOMED,true,mapped
Allergies,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.6.1']/entry/act/entryRelationship/observation/participant/participantRole/playingEntity/code,1191,2.16.840.1.113883.6.88,RxNorm,Aspirin,1112807,aspirin,Drug,RxNorm,true,mapped
Allergies,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.6.1']/entry/act/entryRelationship/observation/entryRelationship/observation[templateId/@root='2.16.840.1.113883.10.20.22.4.9']/value,422587007,2.16.840.1.113883.6.96,SNOMED,Nausea,31967,Nausea,Condition,SNOMED,true,mapped
SocialHistory,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.17']/entry/observation/code,ASSERTION,2.16.840.1.113883.5.4,,Assertion,0,,,,false,no_vocab
Problems,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.5.1']/entry/act/entryRelationship/observation/value,385093006,2.16.840.1.113883.6.96,SNOMED,Community Acquired Pneumonia,4293463,Community acquired pneumonia,Condition,SNOMED,true,mapped
Problems,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.5.1']/entry/act/entryRelationship/observation/value,195967001,2.16.840.1.113883.6.96,SNOMED,Asthma,317009,Asthma,Condition,SNOMED,true,mapped
Problems,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.5.1']/entry/act/entryRelationship/observation/value,389087006,2.16.840.1.113883.6.96,SNOMED,Hypoxia,437390,Hypoxemia,Condition,SNOMED,true,mapped
Medications,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.1.1']/entry/substanceAdministration/consumable/manufacturedProduct/manufacturedMaterial/code,197517,2.16.840.1.113883.6.88,RxNorm,Clarithromycin 500 MG Oral Tablet,1750562,clarithromycin 500 MG Oral Tablet,Drug,RxNorm,true,mapped
Medications,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.1.1']/entry/substanceAdministration/consumable/manufacturedProduct/manufacturedMaterial/code,866924,2.16.840.1.113883.6.88,RxNorm,Metoprolol tartrate,40167213,metoprolol tartrate 25 MG Oral Tablet,Drug,RxNorm,true,mapped
Medications,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.1.1']/entry/substanceAdministration/routeCode,C38288,2.16.840.1.113883.3.26.1.1,,ORAL,0,,,,false,no_vocab
Medications,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.1.1']/entry/substanceAdministration/consumable/manufacturedProduct/manufacturedMaterial/code,573621,2.16.840.1.113883.6.88,RxNorm,Albuterol 0.09 MG/ACTUAT metered dose,19044359,albuterol 0.09 MG/ACTUAT [Proventil],Drug,RxNorm,true,mapped
Medications,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.1.1']/entry/substanceAdministration/routeCode,C38216,2.16.840.1.113883.3.26.1.1,,RESPIRATORY (INHALATION),0,,,,false,no_vocab
Immunizations,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.2.1']/entry/substanceAdministration/consumable/manufacturedProduct/manufacturedMaterial/code,09,2.16.840.1.113883.12.292,CVX,"Td (adult), adsorbed",0,,,,false,unmapped
Immunizations,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.2.1']/entry/substanceAdministration/consumable/manufacturedProduct/manufacturedMaterial/code,88,2.16.840.1.113883.12.292,CVX,Influenza virus vaccine,2000000001,"influenza virus vaccine, unspecified formulation",Drug,CVX,true,mapped
Immunizations,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.2.1']/entry/substanceAdministration/consumable/manufacturedProduct/manufacturedMaterial/code,88,2.16.840.1.113883.12.292,CVX,Influenza virus vaccine,2000000001,"influenza virus vaccine, unspecified formulation",Drug,CVX,true,mapped
Immunizations,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.2.1']/entry/substanceAdministration/consumable/manufacturedProduct/manufacturedMaterial/code,33,2.16.840.1.113883.12.292,CVX,Pneumococcal polysaccharide,2000000002,"pneumococcal polysaccharide vaccine, 23 valent",Drug,CVX,true,mapped
LabResults,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.3.1']/entry/organizer/component/observation/code,30313-1,2.16.840.1.113883.6.1,LOINC,HGB,3002173,Hemoglobin [Mass/volume] in Arterial blood,Measurement,LOINC,true,mapped
LabResults,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.3.1']/entry/organizer/component/observation/code,20570-8,2.16.840.1.113883.6.1,LOINC,HCT,3009542,Hematocrit [Volume Fraction] of Blood,Measurement,LOINC,true,mapped
LabResults,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.3.1']/entry/organizer/component/observation/code,33765-9,2.16.840.1.113883.6.1,LOINC,WBC,3028866,Leukocytes [#/volume] in Blood Product unit.platelet pheresis by Automated count,Measurement,LOINC,true,mapped
LabResults,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.3.1']/entry/organizer/component/observation/code,26515-7,2.16.840.1.113883.6.1,LOINC,PLT,3007461,Platelets [#/volume] in Blood,Measurement,LOINC,true,mapped
Allergies,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.6.1']/entry/act/entryRelationship/observation/participant/participantRole/playingEntity/code,7982,2.16.840.1.113883.6.88,RxNorm,Penicillin G benzathine,19130393,penicillin G benzathine,Drug,RxNorm,false,mapped
Allergies,//component/section[templateId/@root='2.16.840.1.113883.10.20.22.2.6.1']/entry/act/entryRelationship/observation/entryRelationship/observation[templateId/@root='2.16.840.1.113883.10.20.22.4.9']/value,247472004,2.16.840.1.113883.6.96,SNOMED,Hives,4082588,Wheal,Condition,SNOMED,true,mapped
